@relation 'BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1-weka.filters.unsupervised.attribute.Remove-R18,44,46'

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
1,3,1,1,3,1,19,3,19,3,1000,1000,18,19,1010,South,1100,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,South
1,3,1,1,3,1,19,3,19,4,1000,1000,18,18,1010,South,1100,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,East
2,3,1,1,3,1,19,3,18,4,1000,1000,17,18,1001,East,1100,W,G,W,G,W,W,W,W,W,W,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,East
2,3,1,1,3,1,18,3,18,5,1000,1000,16,19,1001,East,1100,W,G,W,G,W,W,W,W,W,W,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,North
2,4,1,1,3,1,17,3,19,5,1000,1000,16,17,1111,North,1100,W,W,W,W,W,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,North
2,5,1,1,3,1,17,3,18,5,1000,1000,17,15,1101,North,1100,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,North
2,6,1,1,3,1,18,3,17,5,1000,1000,19,17,1111,North,1100,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,North
2,7,1,1,3,1,17,3,18,5,1000,1000,19,17,1101,North,1100,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,North
2,8,1,1,3,1,18,3,18,6,1000,1000,21,18,1111,North,1100,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
3,8,1,1,3,1,18,3,18,6,1000,1000,20,16,11,East,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
4,8,1,1,3,1,17,3,17,6,1000,1000,18,16,1111,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
5,8,1,1,3,1,17,3,18,6,1000,1000,17,16,1101,East,1100,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,East
5,8,1,1,3,1,17,3,18,5,1000,1000,17,15,1101,East,1100,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
5,9,1,1,3,1,18,3,18,6,1000,1000,19,17,111,North,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
6,9,1,1,3,1,18,3,18,5,1000,1000,18,17,11,East,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,17,3,18,4,1000,1000,16,16,101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,17,3,18,4,1000,1000,16,17,101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,17,3,19,4,1000,1000,16,18,101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,17,3,19,3,1000,1000,16,18,101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,17,3,19,3,1000,1000,16,17,101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
7,8,1,1,3,1,16,3,18,3,1000,1000,14,15,1110,South,1100,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
7,7,1,1,3,1,16,4,17,3,1000,1000,12,15,1101,South,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
7,6,1,1,3,1,16,5,18,3,1000,1000,10,14,1111,South,1100,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,North
7,7,1,1,3,1,16,4,18,3,1000,1000,12,14,1101,North,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,North
7,8,1,1,3,1,15,4,18,4,1000,1000,12,14,1110,North,1100,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,North
7,9,1,1,3,1,16,4,18,5,1000,1000,14,15,101,North,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,North
7,9,1,1,3,1,16,4,18,5,1000,1000,14,16,101,North,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
7,8,1,1,3,1,15,4,19,5,1000,1000,12,16,1110,South,1100,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
7,7,1,1,3,1,16,4,19,4,1000,1000,12,15,1101,South,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
7,6,1,1,3,1,16,4,19,4,1000,1000,11,14,1111,South,1100,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,North
7,7,1,1,3,1,16,3,19,4,1000,1000,13,15,1101,North,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,North
7,8,1,1,3,1,16,3,19,4,1000,1000,14,17,1110,North,1100,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East
8,8,1,1,3,1,16,4,19,3,1000,1000,12,15,11,East,1100,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
9,8,1,1,3,1,16,4,18,3,1000,1000,11,14,1111,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
10,8,1,1,3,1,16,3,18,3,1000,1000,11,13,1101,East,1100,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
10,9,1,1,3,1,16,4,18,3,1000,1000,11,14,111,North,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,9,1,1,3,1,16,3,18,3,1000,1000,11,12,11,East,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,9,1,1,3,1,17,3,17,3,1000,1000,11,11,111,East,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,3,1,18,3,17,3,1000,1000,11,9,101,East,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,3,1,19,3,16,3,1000,1000,12,8,101,East,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
13,8,1,1,3,1,19,4,16,4,1000,1000,10,8,1111,South,1100,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East
14,8,1,1,3,1,18,4,16,3,1000,1000,8,8,11,East,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
15,8,1,1,3,1,18,5,17,3,1000,1000,6,7,1111,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
16,8,1,1,3,1,18,6,17,3,1000,1000,4,6,1101,East,1100,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,East
16,8,1,1,3,1,19,6,17,3,1000,1000,5,6,1101,East,1100,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South
16,7,1,1,3,1,18,6,17,3,1000,1000,3,4,1011,South,1100,W,E,E,E,E,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,South
16,7,1,1,3,1,19,6,16,3,1000,1000,4,4,1011,South,1100,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,South
16,7,1,1,3,1,18,6,16,3,1000,1000,3,5,1011,South,1100,W,E,E,E,E,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
17,7,1,1,3,1,17,6,17,3,1000,1000,1,5,111,East,1100,E,E,E,E,E,E,W,G,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
18,7,1,1,3,1,17,5,18,3,1000,1000,3,5,1111,East,1100,E,G,E,E,W,W,E,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,East
19,7,1,1,3,1,17,5,19,3,1000,1000,4,4,1101,East,1100,G,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
19,6,1,1,3,1,16,5,19,3,1000,1000,4,3,1101,South,1100,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,South
19,5,1,1,3,1,17,5,19,3,1000,1000,2,2,1101,South,1100,E,E,G,W,W,W,E,E,W,W,G,E,E,W,W,E,E,E,W,W,E,E,E,W,W,South
19,4,1,1,3,1,16,5,19,3,1000,1000,4,1000,1101,South,1101,W,W,W,W,W,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,South
19,3,1,1,3,1,15,5,7,1,1000,1000,6,1000,1001,South,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,West
18,3,1,1,3,1,15,6,7,1,1000,1000,6,1000,1011,West,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,West
17,3,1,1,3,1,15,6,7,1,1000,1000,5,1000,11,West,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,West
16,3,1,1,3,1,15,5,7,1,1000,1000,3,1000,1011,West,1101,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,G,E,E,E,North
3,6,6,9,9,6,18,5,18,9,6,6,16,19,11,East,0,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
4,6,5,9,9,6,18,4,19,9,4,5,16,18,1111,East,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,North
4,7,6,9,9,7,18,4,19,9,4,5,17,16,1110,North,0,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,North
4,8,6,9,10,7,18,4,19,8,3,7,18,16,1111,North,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,North
4,9,7,9,9,7,18,3,19,7,3,7,20,17,110,North,0,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East
5,9,7,9,9,7,19,3,19,7,2,6,20,15,111,East,0,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
6,9,7,8,9,7,18,3,18,7,2,5,18,15,11,East,0,E,E,E,E,W,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
7,9,7,8,9,8,18,4,18,6,1,3,16,15,101,East,0,E,E,E,W,E,E,W,G,E,G,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,9,9,19,4,18,5,1000,2,17,14,101,East,1000,E,E,E,W,E,E,W,E,E,E,E,E,E,W,G,W,W,W,W,W,W,W,W,W,W,South
7,8,1,1,10,9,19,4,18,6,1000,4,16,14,1110,South,1000,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
7,7,1,1,11,9,18,4,19,6,1000,6,14,12,1101,South,1000,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
7,6,1,1,12,9,18,3,18,6,1000,8,14,12,1110,South,1000,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,East
8,6,1,1,12,9,17,3,18,7,1000,7,12,10,11,East,1000,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,East
9,6,1,1,11,9,16,3,18,6,1000,5,10,10,1111,East,1000,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,North
9,7,1,1,12,9,17,3,18,5,1000,5,12,12,1110,North,1000,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North
9,8,1,1,12,8,17,3,18,4,1000,3,13,12,1111,North,1000,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
10,8,1,1,12,8,16,3,18,5,1000,2,11,10,1101,East,1000,E,E,E,E,W,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,East
10,8,1,1,12,8,16,4,18,6,1000,2,10,9,1101,East,1000,E,E,E,E,W,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,East
10,8,1,1,12,7,15,4,18,7,1000,3,9,9,1101,East,1000,E,E,E,E,W,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,East
10,8,1,1,12,8,16,4,18,7,1000,2,10,8,1101,East,1000,E,E,E,E,W,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,North
10,9,1,1,12,8,16,3,18,8,1000,3,12,10,111,North,1000,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,9,1,1,12,7,16,4,18,7,1000,3,10,10,11,East,1000,E,E,E,G,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,9,1,1,11,7,16,3,19,7,1000,3,10,8,111,East,1000,E,G,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,11,6,17,3,19,8,1000,5,10,7,101,East,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,11,7,17,3,19,8,1000,4,10,6,101,East,1000,G,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,11,7,18,3,19,9,1000,4,11,7,101,East,1000,G,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
13,8,1,1,11,6,19,3,19,8,1000,4,11,7,1111,South,1000,G,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,South
13,7,1,1,11,7,19,3,19,9,1000,2,10,7,1101,South,1000,E,E,E,W,E,E,W,E,E,E,G,E,E,W,E,W,E,E,E,E,E,E,E,W,E,West
12,7,1,1,3,1,19,4,19,8,1000,1000,10,7,1011,West,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,West
11,7,1,1,3,1,19,4,19,7,1000,1000,11,7,111,West,1100,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,West
10,7,1,1,3,1,19,5,18,7,1000,1000,11,7,1111,West,1100,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
11,7,1,1,3,1,19,4,17,7,1000,1000,11,6,111,East,1100,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
12,7,1,1,3,1,19,3,17,7,1000,1000,11,6,1011,East,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
13,7,1,1,3,1,19,3,18,7,1000,1000,10,4,1101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,East
13,7,1,1,3,1,19,3,17,7,1000,1000,10,5,1101,East,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
13,8,1,1,3,1,18,3,18,7,1000,1000,10,5,1111,North,1100,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East
14,8,1,1,3,1,17,3,17,7,1000,1000,8,4,11,East,1100,W,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
15,8,1,1,3,1,18,3,17,7,1000,1000,8,3,1111,East,1100,E,E,E,E,W,E,W,E,E,G,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,South
15,7,1,1,3,1,18,4,17,7,1000,1000,6,2,1110,South,1100,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,E,E,E,E,W,E,W,E,E,E,East
16,7,1,1,3,1,18,5,17,7,1000,1000,4,1000,1111,East,1101,W,E,E,E,G,E,E,E,W,E,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,East
17,7,1,1,3,1,18,5,7,1,1000,1000,3,1000,11,East,1101,E,E,E,G,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
18,7,1,1,3,1,17,5,7,1,1000,1000,3,1000,1111,East,1101,E,G,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,East
19,7,1,1,3,1,18,5,7,1,1000,1000,3,1000,1101,East,1101,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,East
19,7,1,1,3,1,18,4,7,1,1000,1000,4,1000,1101,East,1101,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
19,6,1,1,3,1,18,4,7,1,1000,1000,3,1000,1101,South,1101,W,G,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,South
19,5,1,1,3,1,18,3,7,1,1000,1000,3,1000,1101,South,1101,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
19,4,1,1,3,1,18,3,7,1,1000,1000,2,1000,1101,South,1101,W,W,W,W,W,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,West
18,4,1,1,3,1,19,3,7,1,1000,1000,2,1000,1110,West,1101,W,W,W,W,W,E,E,E,G,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,West
18,4,1,1,3,1,19,4,7,1,1000,1000,1,1000,1110,West,1101,W,W,W,W,W,E,E,E,E,W,E,W,E,G,W,E,E,E,E,W,E,W,E,E,W,West
18,4,1,1,3,1,19,5,7,1,1000,1000,2,1000,1110,West,1101,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,G,W,E,W,E,E,W,South
18,3,1,1,3,1,19,6,7,1,1000,1000,4,1000,1011,South,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,East
19,3,1,1,3,1,19,5,7,1,1000,1000,2,1000,1001,East,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,East
19,3,1,1,3,1,19,6,7,1,1000,1000,3,1000,1001,East,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,North
19,4,1,1,3,1,19,6,7,1,1000,1000,2,1000,1101,North,1101,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,G,W,W,North
8,3,3,13,8,9,10,11,16,13,15,6,10,18,11,West,0,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,West
7,3,3,13,8,9,10,11,16,13,14,7,11,19,11,West,0,E,W,E,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,West
6,3,3,13,8,9,10,11,16,13,13,8,12,20,1010,West,0,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,North
6,4,3,13,8,9,10,11,16,13,12,7,11,19,1100,North,0,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,North
6,5,3,13,8,9,10,11,16,13,11,6,10,18,1111,North,0,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North
6,6,3,13,8,9,10,11,16,13,10,5,9,17,1101,North,0,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,West
5,6,3,13,8,9,10,11,16,13,9,6,10,18,1111,West,0,W,E,W,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,West
4,6,3,13,8,9,10,11,16,13,8,7,11,19,1111,West,0,W,W,E,W,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,West
3,6,3,13,8,9,10,11,16,13,7,8,12,20,1110,West,0,E,W,W,E,W,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,North
3,7,3,13,8,9,10,11,16,13,6,7,11,19,1110,North,0,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,North
3,8,3,13,8,9,10,11,16,13,5,6,10,18,1110,North,0,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,East
4,8,3,13,8,9,10,11,16,13,6,5,9,17,1111,East,0,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,East
5,8,3,13,8,9,10,11,16,13,7,4,8,16,1111,East,0,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,East
6,8,3,13,8,9,10,11,16,13,8,3,7,15,1101,East,0,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,East
6,8,3,13,8,9,10,11,16,13,8,3,7,15,1101,East,0,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,North
6,9,3,13,8,9,10,11,16,13,7,2,6,14,1111,North,0,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,East
7,9,3,13,8,9,10,11,16,13,8,1,5,13,11,East,0,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,East
8,9,3,13,3,1,10,11,16,13,9,1000,4,12,11,East,100,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,East
9,9,3,13,3,1,10,11,16,13,10,1000,3,11,1011,East,100,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,North
9,10,3,13,3,1,10,11,16,13,9,1000,2,10,1110,North,100,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,North
9,11,3,13,3,1,10,11,16,13,8,1000,1,9,1110,North,100,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,North
9,12,3,13,3,1,10,11,16,13,7,1000,2,8,1110,North,100,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,East
10,12,3,13,3,1,10,11,16,13,8,1000,1,7,1101,East,100,W,E,E,W,W,W,E,G,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,South
10,11,3,13,3,1,5,1,16,13,9,1000,1000,8,1101,South,110,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,South
10,10,3,13,3,1,5,1,16,13,10,1000,1000,9,1101,South,110,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,West
9,10,3,13,3,1,5,1,16,13,9,1000,1000,10,1110,West,110,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,North
9,11,3,13,3,1,5,1,16,13,8,1000,1000,9,1110,North,110,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,North
9,12,3,13,3,1,5,1,16,13,7,1000,1000,8,1110,North,110,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,North
9,13,3,13,3,1,5,1,16,13,6,1000,1000,7,111,North,110,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,North
9,13,3,13,3,1,5,1,16,13,6,1000,1000,7,111,North,110,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,13,3,13,3,1,5,1,16,13,7,1000,1000,6,111,East,110,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,13,3,13,3,1,5,1,16,13,8,1000,1000,5,11,East,110,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,13,3,13,3,1,5,1,16,13,9,1000,1000,4,11,East,110,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,13,3,13,3,1,5,1,16,13,10,1000,1000,3,111,East,110,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,13,3,13,3,1,5,1,16,13,11,1000,1000,2,11,East,110,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
